 time_ms; accl_x; accl_y; accl_z;;;;;;;;;time;acc_x;acc_y;acc_z;;;;;;
2005563;-241;-1368;-491;;-117,608;-667,584;-239,608;;;;;2005,563;-0,117608;-0,667584;-0,239608;;;;;;2005563
2005886;-226;-2430;-434;;-110,288;-1185,84;-211,792;;;;;2005,886;-0,110288;-1,18584;-0,211792;;;;;;2005886
2006136;-135;-1918;-302;;-65,88;-935,984;-147,376;;;;;2006,136;-0,06588;-0,935984;-0,147376;;;;;;2006136
2006456;125;-2242;-584;;61;-1094,096;-284,992;;;;;2006,456;0,061;-1,094096;-0,284992;;;;;;2006456
2006774;130;-1914;-427;;63,44;-934,032;-208,376;;;;;2006,774;0,06344;-0,934032;-0,208376;;;;;;2006774
2007002;-505;-3041;102;;-246,44;-1484,008;49,776;;;;;2007,002;-0,24644;-1,484008;0,049776;;;;;;2007002
2007450;17;-1843;-371;;8,296;-899,384;-181,048;;;;;2007,45;0,008296;-0,899384;-0,181048;;;;;;2007450
2007894;46;-1861;-239;;22,448;-908,168;-116,632;;;;;2007,894;0,022448;-0,908168;-0,116632;;;;;;2007894
2008218;-94;-2497;-219;;-45,872;-1218,536;-106,872;;;;;2008,218;-0,045872;-1,218536;-0,106872;;;;;;2008218
2008561;-303;-1777;-507;;-147,864;-867,176;-247,416;;;;;2008,561;-0,147864;-0,867176;-0,247416;;;;;;2008561
2008789;-106;-2420;-214;;-51,728;-1180,96;-104,432;;;;;2008,789;-0,051728;-1,18096;-0,104432;;;;;;2008789
2009107;-246;-1780;-469;;-120,048;-868,64;-228,872;;;;;2009,107;-0,120048;-0,86864;-0,228872;;;;;;2009107
2009570;173;-1484;-116;;84,424;-724,192;-56,608;;;;;2009,57;0,084424;-0,724192;-0,056608;;;;;;2009570
2009888;71;-2078;-518;;34,648;-1014,064;-252,784;;;;;2009,888;0,034648;-1,014064;-0,252784;;;;;;2009888
2010206;-50;-1726;-390;;-24,4;-842,288;-190,32;;;;;2010,206;-0,0244;-0,842288;-0,19032;;;;;;2010206
2010569;-125;-2248;-322;;-61;-1097,024;-157,136;;;;;2010,569;-0,061;-1,097024;-0,157136;;;;;;2010569
2010789;24;-1474;-477;;11,712;-719,312;-232,776;;;;;2010,789;0,011712;-0,719312;-0,232776;;;;;;2010789
2011106;-155;-2573;-95;;-75,64;-1255,624;-46,36;;;;;2011,106;-0,07564;-1,255624;-0,04636;;;;;;2011106
2011551;193;-2130;-52;;94,184;-1039,44;-25,376;;;;;2011,551;0,094184;-1,03944;-0,025376;;;;;;2011551
2011787;-108;-1520;-423;;-52,704;-741,76;-206,424;;;;;2011,787;-0,052704;-0,74176;-0,206424;;;;;;2011787
2012105;163;-2499;-411;;79,544;-1219,512;-200,568;;;;;2012,105;0,079544;-1,219512;-0,200568;;;;;;2012105
2012439;212;-1565;-516;;103,456;-763,72;-251,808;;;;;2012,439;0,103456;-0,76372;-0,251808;;;;;;2012439
2012887;-307;-2239;-184;;-149,816;-1092,632;-89,792;;;;;2012,887;-0,149816;-1,092632;-0,089792;;;;;;2012887
2013220;-22;-2005;-623;;-10,736;-978,44;-304,024;;;;;2013,22;-0,010736;-0,97844;-0,304024;;;;;;2013220
2013548;-343;-1655;-385;;-167,384;-807,64;-187,88;;;;;2013,548;-0,167384;-0,80764;-0,18788;;;;;;2013548
2013889;-141;-2517;623;;-68,808;-1228,296;304,024;;;;;2013,889;-0,068808;-1,228296;0,304024;;;;;;2013889
2014117;344;-1278;30;;167,872;-623,664;14,64;;;;;2014,117;0,167872;-0,623664;0,01464;;;;;;2014117
2014542;-97;-2376;534;;-47,336;-1159,488;260,592;;;;;2014,542;-0,047336;-1,159488;0,260592;;;;;;2014542
2014875;-268;-1751;468;;-130,784;-854,488;228,384;;;;;2014,875;-0,130784;-0,854488;0,228384;;;;;;2014875
2015115;-720;-2852;423;;-351,36;-1391,776;206,424;;;;;2015,115;-0,35136;-1,391776;0,206424;;;;;;2015115
2015544;-107;-2494;-70;;-52,216;-1217,072;-34,16;;;;;2015,544;-0,052216;-1,217072;-0,03416;;;;;;2015544
2015878;-201;-1581;204;;-98,088;-771,528;99,552;;;;;2015,878;-0,098088;-0,771528;0,099552;;;;;;2015878
2016225;-449;-2825;-66;;-219,112;-1378,6;-32,208;;;;;2016,225;-0,219112;-1,3786;-0,032208;;;;;;2016225
2016544;-613;-1660;-96;;-299,144;-810,08;-46,848;;;;;2016,544;-0,299144;-0,81008;-0,046848;;;;;;2016544
2016772;-341;-2850;-17;;-166,408;-1390,8;-8,296;;;;;2016,772;-0,166408;-1,3908;-0,008296;;;;;;2016772
2017091;-88;-1572;171;;-42,944;-767,136;83,448;;;;;2017,091;-0,042944;-0,767136;0,083448;;;;;;2017091
2017433;-96;-2010;326;;-46,848;-980,88;159,088;;;;;2017,433;-0,046848;-0,98088;0,159088;;;;;;2017433
2017661;242;-1550;152;;118,096;-756,4;74,176;;;;;2017,661;0,118096;-0,7564;0,074176;;;;;;2017661
2017979;224;-1790;241;;109,312;-873,52;117,608;;;;;2017,979;0,109312;-0,87352;0,117608;;;;;;2017979
2018553;319;-2174;533;;155,672;-1060,912;260,104;;;;;2018,553;0,155672;-1,060912;0,260104;;;;;;2018553
2018774;1055;-1394;363;;514,84;-680,272;177,144;;;;;2018,774;0,51484;-0,680272;0,177144;;;;;;2018774
2019092;1255;-483;1633;;612,44;-235,704;796,904;;;;;2019,092;0,61244;-0,235704;0,796904;;;;;;2019092
2019555;129;34;2180;;62,952;16,592;1063,84;;;;;2019,555;0,062952;0,016592;1,06384;;;;;;2019555
2019873;190;-374;2978;;92,72;-182,512;1453,264;;;;;2019,873;0,09272;-0,182512;1,453264;;;;;;2019873
2020206;-237;-295;2635;;-115,656;-143,96;1285,88;;;;;2020,206;-0,115656;-0,14396;1,28588;;;;;;2020206
2020548;141;-205;1803;;68,808;-100,04;879,864;;;;;2020,548;0,068808;-0,10004;0,879864;;;;;;2020548
2020866;-247;-320;2603;;-120,536;-156,16;1270,264;;;;;2020,866;-0,120536;-0,15616;1,270264;;;;;;2020866
2021094;-296;9;2041;;-144,448;4,392;996,008;;;;;2021,094;-0,144448;0,004392;0,996008;;;;;;2021094
2021534;114;-117;1612;;55,632;-57,096;786,656;;;;;2021,534;0,055632;-0,057096;0,786656;;;;;;2021534
2021780;-256;155;2199;;-124,928;75,64;1073,112;;;;;2021,78;-0,124928;0,07564;1,073112;;;;;;2021780
2022114;-41;178;1848;;-20,008;86,864;901,824;;;;;2022,114;-0,020008;0,086864;0,901824;;;;;;2022114
2022538;-97;-695;2570;;-47,336;-339,16;1254,16;;;;;2022,538;-0,047336;-0,33916;1,25416;;;;;;2022538
2022898;-64;-524;2416;;-31,232;-255,712;1179,008;;;;;2022,898;-0,031232;-0,255712;1,179008;;;;;;2022898
2023217;10;382;1888;;4,88;186,416;921,344;;;;;2023,217;0,00488;0,186416;0,921344;;;;;;2023217
2023536;-3;339;2316;;-1,464;165,432;1130,208;;;;;2023,536;-0,001464;0,165432;1,130208;;;;;;2023536
2023892;-265;-130;1803;;-129,32;-63,44;879,864;;;;;2023,892;-0,12932;-0,06344;0,879864;;;;;;2023892
2024217;278;-308;2412;;135,664;-150,304;1177,056;;;;;2024,217;0,135664;-0,150304;1,177056;;;;;;2024217
2024536;-365;-265;2231;;-178,12;-129,32;1088,728;;;;;2024,536;-0,17812;-0,12932;1,088728;;;;;;2024536
2024764;201;229;2000;;98,088;111,752;976;;;;;2024,764;0,098088;0,111752;0,976;;;;;;2024764
2025106;-308;-319;2459;;-150,304;-155,672;1199,992;;;;;2025,106;-0,150304;-0,155672;1,199992;;;;;;2025106
2025547;-114;-208;1902;;-55,632;-101,504;928,176;;;;;2025,547;-0,055632;-0,101504;0,928176;;;;;;2025547
2025865;83;-267;2333;;40,504;-130,296;1138,504;;;;;2025,865;0,040504;-0,130296;1,138504;;;;;;2025865
2026100;45;221;1803;;21,96;107,848;879,864;;;;;2026,1;0,02196;0,107848;0,879864;;;;;;2026100
2026552;-224;-404;2065;;-109,312;-197,152;1007,72;;;;;2026,552;-0,109312;-0,197152;1,00772;;;;;;2026552
2026874;-274;258;2207;;-133,712;125,904;1077,016;;;;;2026,874;-0,133712;0,125904;1,077016;;;;;;2026874
2027550;-88;-520;2670;;-42,944;-253,76;1302,96;;;;;2027,55;-0,042944;-0,25376;1,30296;;;;;;2027550
2027867;139;187;1845;;67,832;91,256;900,36;;;;;2027,867;0,067832;0,091256;0,90036;;;;;;2027867
2028201;-354;82;2277;;-172,752;40,016;1111,176;;;;;2028,201;-0,172752;0,040016;1,111176;;;;;;2028201
2028554;111;255;1620;;54,168;124,44;790,56;;;;;2028,554;0,054168;0,12444;0,79056;;;;;;2028554
2028872;-223;-68;2419;;-108,824;-33,184;1180,472;;;;;2028,872;-0,108824;-0,033184;1,180472;;;;;;2028872
2029205;170;-40;1787;;82,96;-19,52;872,056;;;;;2029,205;0,08296;-0,01952;0,872056;;;;;;2029205
2029552;-267;-85;2411;;-130,296;-41,48;1176,568;;;;;2029,552;-0,130296;-0,04148;1,176568;;;;;;2029552
2029874;159;54;1591;;77,592;26,352;776,408;;;;;2029,874;0,077592;0,026352;0,776408;;;;;;2029874
2030106;-171;-165;2221;;-83,448;-80,52;1083,848;;;;;2030,106;-0,083448;-0,08052;1,083848;;;;;;2030106
2030554;51;-165;2359;;24,888;-80,52;1151,192;;;;;2030,554;0,024888;-0,08052;1,151192;;;;;;2030554
2030994;66;19;1862;;32,208;9,272;908,656;;;;;2030,994;0,032208;0,009272;0,908656;;;;;;2030994
2031418;-7;250;2571;;-3,416;122;1254,648;;;;;2031,418;-0,003416;0,122;1,254648;;;;;;2031418
2031654;134;-547;2113;;65,392;-266,936;1031,144;;;;;2031,654;0,065392;-0,266936;1,031144;;;;;;2031654
2031886;21;-220;2413;;10,248;-107,36;1177,544;;;;;2031,886;0,010248;-0,10736;1,177544;;;;;;2031886
2032204;-77;-181;1930;;-37,576;-88,328;941,84;;;;;2032,204;-0,037576;-0,088328;0,94184;;;;;;2032204
2032532;108;40;2583;;52,704;19,52;1260,504;;;;;2032,532;0,052704;0,01952;1,260504;;;;;;2032532
2032784;-111;-284;1982;;-54,168;-138,592;967,216;;;;;2032,784;-0,054168;-0,138592;0,967216;;;;;;2032784
2033102;-254;-11;1538;;-123,952;-5,368;750,544;;;;;2033,102;-0,123952;-0,005368;0,750544;;;;;;2033102
2033422;-134;-265;1869;;-65,392;-129,32;912,072;;;;;2033,422;-0,065392;-0,12932;0,912072;;;;;;2033422
2033654;-135;-124;2601;;-65,88;-60,512;1269,288;;;;;2033,654;-0,06588;-0,060512;1,269288;;;;;;2033654
2033995;-86;-154;2166;;-41,968;-75,152;1057,008;;;;;2033,995;-0,041968;-0,075152;1,057008;;;;;;2033995
2034546;-202;-290;2467;;-98,576;-141,52;1203,896;;;;;2034,546;-0,098576;-0,14152;1,203896;;;;;;2034546
2034863;146;-20;2022;;71,248;-9,76;986,736;;;;;2034,863;0,071248;-0,00976;0,986736;;;;;;2034863
2035099;-316;-144;2332;;-154,208;-70,272;1138,016;;;;;2035,099;-0,154208;-0,070272;1,138016;;;;;;2035099
2035544;-56;-80;1604;;-27,328;-39,04;782,752;;;;;2035,544;-0,027328;-0,03904;0,782752;;;;;;2035544
2035862;-103;-120;2042;;-50,264;-58,56;996,496;;;;;2035,862;-0,050264;-0,05856;0,996496;;;;;;2035862
2036217;-339;-212;2233;;-165,432;-103,456;1089,704;;;;;2036,217;-0,165432;-0,103456;1,089704;;;;;;2036217
2036537;147;-218;1645;;71,736;-106,384;802,76;;;;;2036,537;0,071736;-0,106384;0,80276;;;;;;2036537
2036855;-190;239;2363;;-92,72;116,632;1153,144;;;;;2036,855;-0,09272;0,116632;1,153144;;;;;;2036855
2037214;70;-227;1906;;34,16;-110,776;930,128;;;;;2037,214;0,03416;-0,110776;0,930128;;;;;;2037214
2037538;37;82;2194;;18,056;40,016;1070,672;;;;;2037,538;0,018056;0,040016;1,070672;;;;;;2037538
2037860;-156;-332;2157;;-76,128;-162,016;1052,616;;;;;2037,86;-0,076128;-0,162016;1,052616;;;;;;2037860
2038092;49;-162;2172;;23,912;-79,056;1059,936;;;;;2038,092;0,023912;-0,079056;1,059936;;;;;;2038092
2038540;-228;-154;2143;;-111,264;-75,152;1045,784;;;;;2038,54;-0,111264;-0,075152;1,045784;;;;;;2038540
2038874;89;-204;1930;;43,432;-99,552;941,84;;;;;2038,874;0,043432;-0,099552;0,94184;;;;;;2038874
2039191;-23;-277;2314;;-11,224;-135,176;1129,232;;;;;2039,191;-0,011224;-0,135176;1,129232;;;;;;2039191
2039533;-308;-287;2155;;-150,304;-140,056;1051,64;;;;;2039,533;-0,150304;-0,140056;1,05164;;;;;;2039533
2039871;189;-62;1554;;92,232;-30,256;758,352;;;;;2039,871;0,092232;-0,030256;0,758352;;;;;;2039871
2040189;-265;4;2328;;-129,32;1,952;1136,064;;;;;2040,189;-0,12932;0,001952;1,136064;;;;;;2040189
2040532;-184;193;2109;;-89,792;94,184;1029,192;;;;;2040,532;-0,089792;0,094184;1,029192;;;;;;2040532
2040764;-42;-436;2473;;-20,496;-212,768;1206,824;;;;;2040,764;-0,020496;-0,212768;1,206824;;;;;;2040764
2041083;224;147;1669;;109,312;71,736;814,472;;;;;2041,083;0,109312;0,071736;0,814472;;;;;;2041083
2041523;212;-237;2067;;103,456;-115,656;1008,696;;;;;2041,523;0,103456;-0,115656;1,008696;;;;;;2041523
2041762;-509;-192;2217;;-248,392;-93,696;1081,896;;;;;2041,762;-0,248392;-0,093696;1,081896;;;;;;2041762
2042080;59;-421;1526;;28,792;-205,448;744,688;;;;;2042,08;0,028792;-0,205448;0,744688;;;;;;2042080
2042524;35;17;1902;;17,08;8,296;928,176;;;;;2042,524;0,01708;0,008296;0,928176;;;;;;2042524
2042865;-223;-106;2413;;-108,824;-51,728;1177,544;;;;;2042,865;-0,108824;-0,051728;1,177544;;;;;;2042865
2043183;199;-134;2122;;97,112;-65,392;1035,536;;;;;2043,183;0,097112;-0,065392;1,035536;;;;;;2043183
2043526;-89;-33;2419;;-43,432;-16,104;1180,472;;;;;2043,526;-0,043432;-0,016104;1,180472;;;;;;2043526
2043867;-153;-253;2365;;-74,664;-123,464;1154,12;;;;;2043,867;-0,074664;-0,123464;1,15412;;;;;;2043867
2044414;-419;11;2557;;-204,472;5,368;1247,816;;;;;2044,414;-0,204472;0,005368;1,247816;;;;;;2044414
2044731;-105;179;1683;;-51,24;87,352;821,304;;;;;2044,731;-0,05124;0,087352;0,821304;;;;;;2044731
2044967;-89;-274;2510;;-43,432;-133,712;1224,88;;;;;2044,967;-0,043432;-0,133712;1,22488;;;;;;2044967
2045195;114;-208;1549;;55,632;-101,504;755,912;;;;;2045,195;0,055632;-0,101504;0,755912;;;;;;2045195
2045522;-495;-71;2748;;-241,56;-34,648;1341,024;;;;;2045,522;-0,24156;-0,034648;1,341024;;;;;;2045522
2045841;0;-94;1844;;0;-45,872;899,872;;;;;2045,841;0;-0,045872;0,899872;;;;;;2045841
2046096;501;-227;2578;;244,488;-110,776;1258,064;;;;;2046,096;0,244488;-0,110776;1,258064;;;;;;2046096
2046415;-173;-73;1768;;-84,424;-35,624;862,784;;;;;2046,415;-0,084424;-0,035624;0,862784;;;;;;2046415
2046733;118;-84;2030;;57,584;-40,992;990,64;;;;;2046,733;0,057584;-0,040992;0,99064;;;;;;2046733
2046961;-205;-11;1947;;-100,04;-5,368;950,136;;;;;2046,961;-0,10004;-0,005368;0,950136;;;;;;2046961
2047410;130;-299;1666;;63,44;-145,912;813,008;;;;;2047,41;0,06344;-0,145912;0,813008;;;;;;2047410
2047854;102;-219;1989;;49,776;-106,872;970,632;;;;;2047,854;0,049776;-0,106872;0,970632;;;;;;2047854
2048172;181;281;2492;;88,328;137,128;1216,096;;;;;2048,172;0,088328;0,137128;1,216096;;;;;;2048172
2048518;-83;-158;1698;;-40,504;-77,104;828,624;;;;;2048,518;-0,040504;-0,077104;0,828624;;;;;;2048518
2048751;-141;-213;2580;;-68,808;-103,944;1259,04;;;;;2048,751;-0,068808;-0,103944;1,25904;;;;;;2048751
2049073;-41;-283;1932;;-20,008;-138,104;942,816;;;;;2049,073;-0,020008;-0,138104;0,942816;;;;;;2049073
2049536;90;-28;1590;;43,92;-13,664;775,92;;;;;2049,536;0,04392;-0,013664;0,77592;;;;;;2049536
2049854;-154;629;2660;;-75,152;306,952;1298,08;;;;;2049,854;-0,075152;0,306952;1,29808;;;;;;2049854
2050172;67;-414;1717;;32,696;-202,032;837,896;;;;;2050,172;0,032696;-0,202032;0,837896;;;;;;2050172
2050534;-39;-58;1914;;-19,032;-28,304;934,032;;;;;2050,534;-0,019032;-0,028304;0,934032;;;;;;2050534
2050852;-276;-338;2538;;-134,688;-164,944;1238,544;;;;;2050,852;-0,134688;-0,164944;1,238544;;;;;;2050852
2051170;-36;-292;1920;;-17,568;-142,496;936,96;;;;;2051,17;-0,017568;-0,142496;0,93696;;;;;;2051170
2051505;16;55;2415;;7,808;26,84;1178,52;;;;;2051,505;0,007808;0,02684;1,17852;;;;;;2051505
2051743;104;-97;1582;;50,752;-47,336;772,016;;;;;2051,743;0,050752;-0,047336;0,772016;;;;;;2051743
2052061;224;212;2396;;109,312;103,456;1169,248;;;;;2052,061;0,109312;0,103456;1,169248;;;;;;2052061
2052395;-504;-66;2156;;-245,952;-32,208;1052,128;;;;;2052,395;-0,245952;-0,032208;1,052128;;;;;;2052395
2052843;-79;-351;1545;;-38,552;-171,288;753,96;;;;;2052,843;-0,038552;-0,171288;0,75396;;;;;;2052843
2053182;68;368;2621;;33,184;179,584;1279,048;;;;;2053,182;0,033184;0,179584;1,279048;;;;;;2053182
2053506;-669;243;1935;;-326,472;118,584;944,28;;;;;2053,506;-0,326472;0,118584;0,94428;;;;;;2053506
2053847;64;-182;1904;;31,232;-88,816;929,152;;;;;2053,847;0,031232;-0,088816;0,929152;;;;;;2053847
2054075;34;294;2071;;16,592;143,472;1010,648;;;;;2054,075;0,016592;0,143472;1,010648;;;;;;2054075
2054504;-169;-564;1817;;-82,472;-275,232;886,696;;;;;2054,504;-0,082472;-0,275232;0,886696;;;;;;2054504
2054838;-8;48;2217;;-3,904;23,424;1081,896;;;;;2054,838;-0,003904;0,023424;1,081896;;;;;;2054838
2055074;-91;-256;1986;;-44,408;-124,928;969,168;;;;;2055,074;-0,044408;-0,124928;0,969168;;;;;;2055074
2055499;-71;-5;1665;;-34,648;-2,44;812,52;;;;;2055,499;-0,034648;-0,00244;0,81252;;;;;;2055499
2055837;174;-187;2553;;84,912;-91,256;1245,864;;;;;2055,837;0,084912;-0,091256;1,245864;;;;;;2055837
2056177;-353;-169;2180;;-172,264;-82,472;1063,84;;;;;2056,177;-0,172264;-0,082472;1,06384;;;;;;2056177
2056497;380;452;2433;;185,44;220,576;1187,304;;;;;2056,497;0,18544;0,220576;1,187304;;;;;;2056497
2056725;262;-46;1704;;127,856;-22,448;831,552;;;;;2056,725;0,127856;-0,022448;0,831552;;;;;;2056725
2057051;-97;-90;2039;;-47,336;-43,92;995,032;;;;;2057,051;-0,047336;-0,04392;0,995032;;;;;;2057051
2057394;258;-353;2186;;125,904;-172,264;1066,768;;;;;2057,394;0,125904;-0,172264;1,066768;;;;;;2057394
2057622;-248;-67;2314;;-121,024;-32,696;1129,232;;;;;2057,622;-0,121024;-0,032696;1,129232;;;;;;2057622
2057939;-195;166;2233;;-95,16;81,008;1089,704;;;;;2057,939;-0,09516;0,081008;1,089704;;;;;;2057939
2058513;305;216;2986;;148,84;105,408;1457,168;;;;;2058,513;0,14884;0,105408;1,457168;;;;;;2058513
2058831;-224;-295;1872;;-109,312;-143,96;913,536;;;;;2058,831;-0,109312;-0,14396;0,913536;;;;;;2058831
2059149;162;330;2428;;79,056;161,04;1184,864;;;;;2059,149;0,079056;0,16104;1,184864;;;;;;2059149
2059509;-13;-228;2276;;-6,344;-111,264;1110,688;;;;;2059,509;-0,006344;-0,111264;1,110688;;;;;;2059509
2059729;2;125;2454;;0,976;61;1197,552;;;;;2059,729;0,000976;0,061;1,197552;;;;;;2059729
2060167;-415;-357;2361;;-202,52;-174,216;1152,168;;;;;2060,167;-0,20252;-0,174216;1,152168;;;;;;2060167
2060509;481;-152;2723;;234,728;-74,176;1328,824;;;;;2060,509;0,234728;-0,074176;1,328824;;;;;;2060509
2060832;96;-815;1737;;46,848;-397,72;847,656;;;;;2060,832;0,046848;-0,39772;0,847656;;;;;;2060832
2061064;-473;601;2566;;-230,824;293,288;1252,208;;;;;2061,064;-0,230824;0,293288;1,252208;;;;;;2061064
2061383;26;-235;1734;;12,688;-114,68;846,192;;;;;2061,383;0,012688;-0,11468;0,846192;;;;;;2061383
2061618;54;-74;2469;;26,352;-36,112;1204,872;;;;;2061,618;0,026352;-0,036112;1,204872;;;;;;2061618
2062058;-188;-3;2066;;-91,744;-1,464;1008,208;;;;;2062,058;-0,091744;-0,001464;1,008208;;;;;;2062058
2062487;-129;162;1379;;-62,952;79,056;672,952;;;;;2062,487;-0,062952;0,079056;0,672952;;;;;;2062487
2062844;348;285;2501;;169,824;139,08;1220,488;;;;;2062,844;0,169824;0,13908;1,220488;;;;;;2062844
2063162;-684;133;2525;;-333,792;64,904;1232,2;;;;;2063,162;-0,333792;0,064904;1,2322;;;;;;2063162
2063481;152;-462;1519;;74,176;-225,456;741,272;;;;;2063,481;0,074176;-0,225456;0,741272;;;;;;2063481
2063841;-121;-251;2669;;-59,048;-122,488;1302,472;;;;;2063,841;-0,059048;-0,122488;1,302472;;;;;;2063841
2064160;-177;-4;1836;;-86,376;-1,952;895,968;;;;;2064,16;-0,086376;-0,001952;0,895968;;;;;;2064160
2064487;-338;-408;1901;;-164,944;-199,104;927,688;;;;;2064,487;-0,164944;-0,199104;0,927688;;;;;;2064487
2064715;-138;-154;2260;;-67,344;-75,152;1102,88;;;;;2064,715;-0,067344;-0,075152;1,10288;;;;;;2064715
2065060;-32;-285;1699;;-15,616;-139,08;829,112;;;;;2065,06;-0,015616;-0,13908;0,829112;;;;;;2065060
2065500;-208;846;2155;;-101,504;412,848;1051,64;;;;;2065,5;-0,101504;0,412848;1,05164;;;;;;2065500
2065818;396;-337;2201;;193,248;-164,456;1074,088;;;;;2065,818;0,193248;-0,164456;1,074088;;;;;;2065818
2066053;-87;-173;2579;;-42,456;-84,424;1258,552;;;;;2066,053;-0,042456;-0,084424;1,258552;;;;;;2066053
2066498;251;536;2433;;122,488;261,568;1187,304;;;;;2066,498;0,122488;0,261568;1,187304;;;;;;2066498
2066816;-176;-169;1599;;-85,888;-82,472;780,312;;;;;2066,816;-0,085888;-0,082472;0,780312;;;;;;2066816
2067157;-36;-364;2291;;-17,568;-177,632;1118,008;;;;;2067,157;-0,017568;-0,177632;1,118008;;;;;;2067157
2067492;-226;-232;3074;;-110,288;-113,216;1500,112;;;;;2067,492;-0,110288;-0,113216;1,500112;;;;;;2067492
2067814;-54;20;1431;;-26,352;9,76;698,328;;;;;2067,814;-0,026352;0,00976;0,698328;;;;;;2067814
2068148;-334;-3;2919;;-162,992;-1,464;1424,472;;;;;2068,148;-0,162992;-0,001464;1,424472;;;;;;2068148
2068494;-333;-234;2375;;-162,504;-114,192;1159;;;;;2068,494;-0,162504;-0,114192;1,159;;;;;;2068494
2068812;-237;-253;1381;;-115,656;-123,464;673,928;;;;;2068,812;-0,115656;-0,123464;0,673928;;;;;;2068812
2069150;440;-18;2712;;214,72;-8,784;1323,456;;;;;2069,15;0,21472;-0,008784;1,323456;;;;;;2069150
2069493;-586;-124;1889;;-285,968;-60,512;921,832;;;;;2069,493;-0,285968;-0,060512;0,921832;;;;;;2069493
2069811;94;-14;1775;;45,872;-6,832;866,2;;;;;2069,811;0,045872;-0,006832;0,8662;;;;;;2069811
2070039;325;-474;1924;;158,6;-231,312;938,912;;;;;2070,039;0,1586;-0,231312;0,938912;;;;;;2070039
2070495;-200;-180;1691;;-97,6;-87,84;825,208;;;;;2070,495;-0,0976;-0,08784;0,825208;;;;;;2070495
2070935;-96;384;1304;;-46,848;187,392;636,352;;;;;2070,935;-0,046848;0,187392;0,636352;;;;;;2070935
2071360;-45;-68;2269;;-21,96;-33,184;1107,272;;;;;2071,36;-0,02196;-0,033184;1,107272;;;;;;2071360
2071598;-622;-105;1783;;-303,536;-51,24;870,104;;;;;2071,598;-0,303536;-0,05124;0,870104;;;;;;2071598
2071826;207;-404;2476;;101,016;-197,152;1208,288;;;;;2071,826;0,101016;-0,197152;1,208288;;;;;;2071826
2072148;57;-311;2065;;27,816;-151,768;1007,72;;;;;2072,148;0,027816;-0,151768;1,00772;;;;;;2072148
2072467;24;-428;2092;;11,712;-208,864;1020,896;;;;;2072,467;0,011712;-0,208864;1,020896;;;;;;2072467
2072718;-468;167;2327;;-228,384;81,496;1135,576;;;;;2072,718;-0,228384;0,081496;1,135576;;;;;;2072718
2073037;155;70;1442;;75,64;34,16;703,696;;;;;2073,037;0,07564;0,03416;0,703696;;;;;;2073037
2073360;-222;-543;2967;;-108,336;-264,984;1447,896;;;;;2073,36;-0,108336;-0,264984;1,447896;;;;;;2073360
2073588;-394;-135;1604;;-192,272;-65,88;782,752;;;;;2073,588;-0,192272;-0,06588;0,782752;;;;;;2073588
2073929;82;325;2946;;40,016;158,6;1437,648;;;;;2073,929;0,040016;0,1586;1,437648;;;;;;2073929
2074480;36;-38;2809;;17,568;-18,544;1370,792;;;;;2074,48;0,017568;-0,018544;1,370792;;;;;;2074480
2074798;-213;-21;1577;;-103,944;-10,248;769,576;;;;;2074,798;-0,103944;-0,010248;0,769576;;;;;;2074798
2075033;-87;91;2399;;-42,456;44,408;1170,712;;;;;2075,033;-0,042456;0,044408;1,170712;;;;;;2075033
2075478;-38;-442;2774;;-18,544;-215,696;1353,712;;;;;2075,478;-0,018544;-0,215696;1,353712;;;;;;2075478
2075800;-79;-120;1629;;-38,552;-58,56;794,952;;;;;2075,8;-0,038552;-0,05856;0,794952;;;;;;2075800
2076040;169;-236;2534;;82,472;-115,168;1236,592;;;;;2076,04;0,082472;-0,115168;1,236592;;;;;;2076040
2076374;-222;155;1182;;-108,336;75,64;576,816;;;;;2076,374;-0,108336;0,07564;0,576816;;;;;;2076374
2076697;163;404;2728;;79,544;197,152;1331,264;;;;;2076,697;0,079544;0,197152;1,331264;;;;;;2076697
2077160;395;138;2519;;192,76;67,344;1229,272;;;;;2077,16;0,19276;0,067344;1,229272;;;;;;2077160
2077480;638;467;1115;;311,344;227,896;544,12;;;;;2077,48;0,311344;0,227896;0,54412;;;;;;2077480
2077798;-1150;-495;2366;;-561,2;-241,56;1154,608;;;;;2077,798;-0,5612;-0,24156;1,154608;;;;;;2077798
2078026;209;523;1565;;101,992;255,224;763,72;;;;;2078,026;0,101992;0,255224;0,76372;;;;;;2078026
2078474;147;288;1176;;71,736;140,544;573,888;;;;;2078,474;0,071736;0,140544;0,573888;;;;;;2078474
2078812;-300;-310;2896;;-146,4;-151,28;1413,248;;;;;2078,812;-0,1464;-0,15128;1,413248;;;;;;2078812
2079129;-310;142;1774;;-151,28;69,296;865,712;;;;;2079,129;-0,15128;0,069296;0,865712;;;;;;2079129
2079479;112;153;1587;;54,656;74,664;774,456;;;;;2079,479;0,054656;0,074664;0,774456;;;;;;2079479
2079812;-365;-323;2740;;-178,12;-157,624;1337,12;;;;;2079,812;-0,17812;-0,157624;1,33712;;;;;;2079812
